公司名称,公司代码,股东名称,持股比例
美瑞新材,300848,王孝安,0.75%
达威股份,300535,严建林,21.37%
达威股份,300535,栗工,14.66%
达威股份,300535,成都展翔投资有限公司,6.45%
达威股份,300535,许皓,1.48%
达威股份,300535,许金林,1.05%
达威股份,300535,金梁,0.63%
达威股份,300535,何悟琪,0.58%
达威股份,300535,熊永清,0.57%
达威股份,300535,拉萨市星晴网络科技有限公司,0.55%
达威股份,300535,李秀,0.42%
卓越新能,688196,龙岩卓越投资有限公司,48.75%
卓越新能,688196,香港卓越國際控股有限公司,26.25%
卓越新能,688196,兴业银行股份有限公司-圆信永丰优加生活股票型证券投资基金,0.58%
卓越新能,688196,兴业银行股份有限公司-圆信永丰兴诺一年持有期灵活配置混合型证券投资基金,0.49%
卓越新能,688196,殷小明,0.40%
卓越新能,688196,香港中央结算有限公司,0.32%
卓越新能,688196,中国银行股份有限公司-国投瑞银瑞利灵活配置混合型证券投资基金(LOF),0.30%
卓越新能,688196,中国工商银行股份有限公司-南方优享分红灵活配置混合型证券投资基金,0.29%
卓越新能,688196,中国工商银行股份有限公司-圆信永丰优享生活灵活配置混合型证券投资基金,0.24%
卓越新能,688196,程荣武,0.23%
凯龙股份,002783,中荆投资控股集团有限公司,15.29%
凯龙股份,002783,邵兴祥,10.41%
凯龙股份,002783,国泰君安证券股份有限公司,1.21%
凯龙股份,002783,邱莉莎,1.08%
凯龙股份,002783,王维森,1.08%
凯龙股份,002783,中信建投证券股份有限公司,1.02%
凯龙股份,002783,邱利华,0.94%
凯龙股份,002783,罗春莲,0.94%
凯龙股份,002783,刘卫,0.62%
凯龙股份,002783,蔡兴忠,0.59%
飞鹿股份,300665,章卫国,21.83%
飞鹿股份,300665,周宇光,3.69%
飞鹿股份,300665,周岭松,2.87%
飞鹿股份,300665,刘雄鹰,2.23%
飞鹿股份,300665,何晓锋,2.05%
飞鹿股份,300665,杨茵,1.98%
飞鹿股份,300665,诺德基金-华泰证券股份有限公司-诺德基金浦江120号单一资产管理计划,1.60%
飞鹿股份,300665,财通基金-华泰证券股份有限公司-财通基金君享永熙单一资产管理计划,1.39%
飞鹿股份,300665,詹晓秋,1.05%
飞鹿股份,300665,盛忠斌,0.95%
中化国际,600500,中国中化股份有限公司,54.25%
中化国际,600500,青岛凡益资产管理有限公司-凡益多策略与时偕行1号私募证券投资基金,1.39%
中化国际,600500,中国国有企业结构调整基金二期股份有限公司,1.36%
中化国际,600500,上海上国投资产管理有限公司,0.93%
中化国际,600500,百年人寿保险股份有限公司-分红保险产品,0.70%
中化国际,600500,UBS AG,0.66%
中化国际,600500,江苏盛世聚鑫私募基金管理有限公司-连云港碳三投资基金合伙企业(有限合伙),0.65%
中化国际,600500,江苏金桥私募基金管理有限公司-连云港润洋股权投资基金合伙企业(有限合伙),0.51%
中化国际,600500,长江金色晚晴(集合型)企业年金计划-上海浦东发展银行股份有限公司,0.48%
中化国际,600500,国华投资开发资产管理(北京)有限公司-北京国能新能源产业投资基金(有限合伙),0.46%
远翔新材,301300,王承辉,47.23%
远翔新材,301300,福建华兴创业投资有限公司,11.08%
远翔新材,301300,李长明,7.50%
远翔新材,301300,黄春荣,7.30%
远翔新材,301300,林彦铖,1.11%
远翔新材,301300,刘军,0.76%
远翔新材,301300,郭珍庆,0.24%
远翔新材,301300,张群录,0.20%
远翔新材,301300,钱岳甫,0.18%
远翔新材,301300,叶少群,0.18%
一诺威,834261,徐军,39.45%
一诺威,834261,李健,10.81%
一诺威,834261,上海昊鑫创业投资企业(有限合伙),7.09%
一诺威,834261,淄博创新资本创业投资有限公司,1.88%
一诺威,834261,代金辉,1.69%
一诺威,834261,董建国,1.63%
一诺威,834261,东北证券股份有限公司,1.26%
一诺威,834261,陈海良,1.06%
一诺威,834261,东吴证券-浙商银行-东吴证券一诺威员工参与北交所战略配售集合资产管理计划,1.03%
一诺威,834261,南京证券股份有限公司,1.01%
科隆股份,300405,姜艳,29.58%
科隆股份,300405,中天证券-辽阳市国有资产经营(集团)有限公司-中天证券天沃1号单一资产管理计划,4.96%
科隆股份,300405,胡玉兰,3.77%
科隆股份,300405,周宇光,2.81%
科隆股份,300405,喀什新兴鸿溢创业投资有限公司,1.34%
科隆股份,300405,王彦飞,1.16%
科隆股份,300405,赵吉庆,1.02%
科隆股份,300405,林舒月,0.93%
科隆股份,300405,陈中立,0.73%
科隆股份,300405,周成方,0.70%
宁科生物,600165,上海中能企业发展(集团)有限公司,29.20%
宁科生物,600165,冯量,4.48%
宁科生物,600165,黄新,1.25%
宁科生物,600165,上海迎水投资管理有限公司-迎水合力17号私募证券投资基金,1.15%
宁科生物,600165,冯美娟,0.63%
宁科生物,600165,宁夏计算机软件与技术服务有限公司,0.57%
宁科生物,600165,冯美珍,0.54%
宁科生物,600165,黄彪,0.50%
宁科生物,600165,董蓉,0.46%
宁科生物,600165,潘智勇,0.42%
福莱蒽特,605566,浙江福莱蒽特控股有限公司,29.22%
福莱蒽特,605566,李百春,11.00%
福莱蒽特,605566,南京百灵创业投资合伙企业(有限合伙),10.31%
福莱蒽特,605566,南京灵原创业投资合伙企业(有限合伙),6.00%
福莱蒽特,605566,沃哲敏,5.40%
中自科技,688737,陈启章,32.39%
中自科技,688737,南京银鞍岭英新能源产业投资基金合伙企业(有限合伙),6.52%
中自科技,688737,陈耀强,2.88%
中自科技,688737,陈翠容,2.40%
中自科技,688737,四川圣诺投资管理有限公司,2.20%
中自科技,688737,罗华金,2.10%
中自科技,688737,广西柳州广投国富科技创业投资基金合伙企业(有限合伙),1.59%
中自科技,688737,申万宏源证券-中信银行-申万宏源中自科技员工参与科创板战略配售1号集合资产管理计划,1.56%
中自科技,688737,成都博源新航创业投资基金合伙企业(有限合伙),1.48%
中自科技,688737,四川圣诺开特科技服务合伙企业(有限合伙),1.39%
金力泰,300225,海南大禾企业管理有限公司,14.38%
金力泰,300225,绍兴柯桥领英实业有限公司,3.71%
金力泰,300225,吴国政,3.45%
金力泰,300225,邵雅婷,0.72%
金力泰,300225,景总法,0.65%
金力泰,300225,严家华,0.64%
金力泰,300225,王建鑫,0.60%
金力泰,300225,袁翔,0.54%
金力泰,300225,陈菲,0.50%
金力泰,300225,王勇,0.45%
世名科技,300522,吕仕铭,39.28%
世名科技,300522,王敏,6.30%
星华新材,301077,王世杰,47.44%
星华新材,301077,陈奕,9.33%
星华新材,301077,杭州杰创企业咨询管理合伙企业(有限合伙),7.50%
星华新材,301077,牛江,4.05%
星华新材,301077,厉炯慧,1.63%
星华新材,301077,张彪,1.22%
星华新材,301077,肖润颖,0.91%
星华新材,301077,潘智勇,0.42%
星华新材,301077,张景波,0.37%
星华新材,301077,厦门国际信托有限公司-厦门信托-致远二号结构化证券投资集合资金信托计划,0.34%
德联集团,002666,徐团华,37.12%
德联集团,002666,徐庆芳,13.45%
德联集团,002666,徐咸大,2.78%
德联集团,002666,徐光昶,0.64%
德联集团,002666,中信证券股份有限公司,0.30%
德联集团,002666,于方,0.27%
德联集团,002666,叶秋雨,0.23%
德联集团,002666,郑荣,0.21%
德联集团,002666,上海衡平投资有限公司,0.21%
德联集团,002666,郑涛,0.21%
双乐股份,301036,杨汉洲,35.23%
双乐股份,301036,泰州同赢投资管理中心(有限合伙),4.56%
双乐股份,301036,泰州共赢投资管理中心(有限合伙),4.05%
双乐股份,301036,泰州双赢投资管理中心(有限合伙),4.05%
双乐股份,301036,泰州共享投资管理中心(有限合伙),4.05%
双乐股份,301036,宁波梅山保税港区程誉远股权投资基金合伙企业(有限合伙),2.14%
双乐股份,301036,宁波梅山保税港区广誉汇程股权投资基金合伙企业(有限合伙),1.79%
双乐股份,301036,赵永东,1.58%
双乐股份,301036,潘向武,1.58%
双乐股份,301036,毛顺明,1.55%
美思德,603041,佛山市顺德区德美化工集团有限公司,40.88%
美思德,603041,宁波世创物产有限公司,4.35%
美思德,603041,孙宇,4.31%
美思德,603041,金致成,2.05%
美思德,603041,共青城胜恒投资管理有限公司-胜恒九重风控策略2期私募股权投资基金,1.17%
美思德,603041,江苏美思德化学股份有限公司回购专用证券账户,1.09%
美思德,603041,金德波,0.87%
美思德,603041,刘雪平,0.69%
美思德,603041,张伟,0.64%
美思德,603041,鑫诚源雨投资管理(北京)有限公司-鑫雨资本2号私募证券投资基金,0.61%
锦鸡股份,300798,赵卫国,18.42%
锦鸡股份,300798,传化智联股份有限公司,14.40%
锦鸡股份,300798,湖南臻泰股权投资管理合伙企业(有限合伙)-珠海大靖臻泰化工投资企业(有限合伙),9.60%
锦鸡股份,300798,肖卫兵,8.52%
锦鸡股份,300798,上海兆亨投资有限公司,5.96%
锦鸡股份,300798,许江波,5.17%
大庆华科,000985,中国石油大庆石油化工有限公司,55.03%
大庆华科,000985,大庆高新国有资产运营有限公司,8.47%
大庆华科,000985,四川泽瑞投资有限公司,2.22%
大庆华科,000985,周顺东,0.45%
大庆华科,000985,陈静怡,0.44%
大庆华科,000985,向美珍,0.36%
大庆华科,000985,林梦清,0.35%
大庆华科,000985,孙定保,0.35%
大庆华科,000985,毛铭根,0.35%
大庆华科,000985,刘亚,0.32%
壶化股份,003002,秦跃中,30.60%
壶化股份,003002,长治市方圆投资有限公司,26.58%
壶化股份,003002,国泰基金-交通银行-国泰基金博远20号集合资产管理计划,2.71%
壶化股份,003002,上海烜鼎资产管理有限公司-烜鼎星宿9号私募证券投资基金,2.00%
壶化股份,003002,中信里昂资产管理有限公司-客户资金,1.24%
壶化股份,003002,国泰基金-上海银行-国泰基金格物2号集合资产管理计划,1.13%
壶化股份,003002,上海国际信托有限公司,0.90%
壶化股份,003002,国泰基金-工商银行-国泰基金格物1号资产管理计划,0.75%
壶化股份,003002,深圳市熙华私募证券投资管理有限公司-熙华-长兴6号私募证券投资基金,0.64%
壶化股份,003002,莫常春,0.49%
凯华材料,831526,任志成,24.48%
凯华材料,831526,任开阔,23.49%
凯华材料,831526,刘建慧,20.57%
凯华材料,831526,沈纪洋,1.31%
凯华材料,831526,王自强,1.20%
凯华材料,831526,中国工商银行股份有限公司-汇添富北交所创新精选两年定期开放混合型证券投资基金,0.79%
凯华材料,831526,中丽(天津)产城融合发展基金管理有限公司-天津丽创知产股权投资基金管理合伙企业(有限合伙),0.76%
凯华材料,831526,中丽(天津)产城融合发展基金管理有限公司-天津东丽经开产业发展基金合伙企业(有限合伙),0.76%
凯华材料,831526,浙江三花绿能实业集团有限公司,0.75%
凯华材料,831526,王海平,0.70%
东方材料,603110,许广彬,29.90%
东方材料,603110,朱君斐,8.84%
东方材料,603110,成都交子东方投资发展合伙企业(有限合伙),5.00%
东方材料,603110,上海国赞私募基金管理合伙企业(有限合伙)-国赞稳健8号私募证券投资基金,3.07%
东方材料,603110,樊家驹,2.02%
东方材料,603110,沈雨阳,1.42%
东方材料,603110,蔡玲雅,1.25%
东方材料,603110,徐芳琴,1.01%
东方材料,603110,樊家骅,0.88%
东方材料,603110,陶松满,0.80%
宝利国际,300135,周德洪,30.65%
宝利国际,300135,周秀凤,4.73%
宝利国际,300135,彭凯,0.74%
宝利国际,300135,崔家林,0.49%
宝利国际,300135,傅德民,0.43%
宝利国际,300135,任元林,0.33%
宝利国际,300135,王潮彬,0.33%
宝利国际,300135,夏泽民,0.29%
宝利国际,300135,胡健,0.27%
宝利国际,300135,金小明,0.23%
凯赛生物,688065,Cathay Industrial Biotech Ltd.,28.32%
凯赛生物,688065,山西潞安矿业(集团)有限责任公司,8.92%
凯赛生物,688065,天津四通陇彤缘资产管理合伙企业(有限合伙),7.47%
凯赛生物,688065,HBM Healthcare Investments (Cayman) Ltd.,7.11%
凯赛生物,688065,山西科技创新城投资开发有限公司,6.88%
凯赛生物,688065,西藏鼎建实业集团有限公司,4.24%
凯赛生物,688065,杭州延福股权投资基金管理有限公司-无锡迪维投资合伙企业(有限合伙),3.54%
凯赛生物,688065,招银国际资本管理(深圳)有限公司-深圳市招银朗曜成长股权投资基金合伙企业(有限合伙),2.13%
凯赛生物,688065,国信国投基金管理(海南)有限公司-北京华宇瑞泰股权投资合伙企业(有限合伙),1.99%
凯赛生物,688065,深圳翼龙创业投资合伙企业(有限合伙),1.91%
同大股份,300321,山东同大集团有限公司,18.48%
同大股份,300321,潍坊市政金控股集团有限公司,14.38%
同大股份,300321,华盛百利投资发展(北京)有限公司,10.95%
同大股份,300321,范德强,5.20%
同大股份,300321,于洪亮,5.20%
同大股份,300321,王乐智,2.67%
同大股份,300321,中央汇金资产管理有限责任公司,1.79%
同大股份,300321,张桂芬,0.91%
同大股份,300321,李汉江,0.85%
同大股份,300321,张春明,0.75%
保立佳,301037,杨文瑜,51.52%
保立佳,301037,杨美芹,10.56%
保立佳,301037,杨惠静,5.37%
保立佳,301037,上海宇潍投资合伙企业(有限合伙),3.37%
保立佳,301037,万晓梅,3.29%
保立佳,301037,李欣,1.40%
保立佳,301037,深圳市茂安源投资有限公司,1.37%
保立佳,301037,张爽姿,0.70%
保立佳,301037,圣地亚哥科技(深圳)有限公司,0.64%
保立佳,301037,罗仁兵,0.49%
赛托生物,300583,山东润鑫投资有限公司,22.82%
赛托生物,300583,米超杰,20.62%
赛托生物,300583,盐城合孚企业管理合伙企业(有限合伙),4.51%
赛托生物,300583,俊朗惠企业管理(宁波)合伙企业(有限合伙),4.12%
赛托生物,300583,米奇,2.50%
赛托生物,300583,李立峰,2.02%
赛托生物,300583,刘斌,1.70%
赛托生物,300583,米嘉,1.52%
赛托生物,300583,诺德基金-华泰证券股份有限公司-诺德基金浦江120号单一资产管理计划,1.25%
赛托生物,300583,徐国新,1.20%
景峰医药,000908,叶湘武,13.74%
景峰医药,000908,中国长城资产管理股份有限公司,12.92%
景峰医药,000908,平江县国有资产管理局,1.26%
景峰医药,000908,简卫光,0.89%
景峰医药,000908,陆琦,0.68%
景峰医药,000908,徐开东,0.56%
景峰医药,000908,中信证券股份有限公司,0.37%
景峰医药,000908,王学伟,0.35%
景峰医药,000908,刘志武,0.33%
景峰医药,000908,庞家劲,0.28%
神奇制药,600613,贵州神奇控股(集团)有限公司,22.59%
神奇制药,600613,贵州迈吉斯投资管理有限公司,16.48%
神奇B股,900904,贵州神奇控股(集团)有限公司,22.59%
神奇B股,900904,贵州迈吉斯投资管理有限公司,16.48%
新天地,301277,河南双洎实业有限公司,63.21%
新天地,301277,长葛市中远商贸有限公司,11.02%
新天地,301277,李金登,0.75%
新天地,301277,BARCLAYS BANK PLC,0.19%
新天地,301277,"JPMORGAN CHASE BANK,NATIONAL ASSOCIATION",0.18%
新天地,301277,蔡福榆,0.18%
新天地,301277,"高华-汇丰-GOLDMAN, SACHS & CO.LLC",0.16%
新天地,301277,华江虹,0.09%
新天地,301277,尹玉珍,0.08%
新天地,301277,张俊,0.07%
通化金马,000766,于兰军,19.66%
九洲药业,603456,浙江中贝九洲集团有限公司,31.52%
九洲药业,603456,台州市歌德实业有限公司,4.51%
九洲药业,603456,中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金,4.50%
九洲药业,603456,花莉蓉,3.55%
九洲药业,603456,中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金,2.22%
九洲药业,603456,林辉潞,1.94%
九洲药业,603456,香港中央结算有限公司,1.83%
九洲药业,603456,中国工商银行股份有限公司-中欧医疗创新股票型证券投资基金,1.57%
九洲药业,603456,罗月芳,1.34%
九洲药业,603456,中国银行股份有限公司-广发医疗保健股票型证券投资基金,1.34%
恩华药业,002262,徐州恩华投资有限公司,33.16%
恩华药业,002262,孙彭生,4.91%
恩华药业,002262,陈增良,3.96%
恩华药业,002262,付卿,3.96%
恩华药业,002262,杨自亮,3.72%
恩华药业,002262,张旭,2.01%
恩华药业,002262,中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金,1.62%
恩华药业,002262,马武生,1.23%
恩华药业,002262,中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金,1.06%
恩华药业,002262,香港中央结算有限公司,0.87%
海欣股份,600851,深圳凝瑞投资管理企业(有限合伙),11.73%
海欣股份,600851,上海松江洞泾工业公司,6.80%
海欣股份,600851,宁波梅山保税港区鑫芯股权投资合伙企业(有限合伙)-嘉兴青芯正茂股权投资合伙企业(有限合伙),4.97%
海欣股份,600851,上海玩具进出口有限公司,3.26%
海欣股份,600851,湖南财信经济投资有限公司,3.25%
海欣股份,600851,申海有限公司,2.46%
海欣股份,600851,中央汇金资产管理有限责任公司,1.87%
海欣股份,600851,重庆国际信托股份有限公司-兴国1号集合资金信托计划,1.80%
海欣股份,600851,重庆国际信托股份有限公司,1.45%
海欣股份,600851,中信证券股份有限公司,0.86%
海南海药,000566,海南华同实业有限公司,22.89%
海南海药,000566,深圳市南方同正投资有限公司,10.28%
海南海药,000566,云南国际信托有限公司-聚利36号单一资金信托,8.26%
海南海药,000566,君康人寿保险股份有限公司-万能保险产品,3.11%
海南海药,000566,胡景,2.78%
海南海药,000566,杨西德,1.25%
海南海药,000566,林祥,1.19%
海南海药,000566,金元顺安基金-农业银行-杭州通武投资管理合伙企业(有限合伙),1.01%
海南海药,000566,张素芬,0.90%
海南海药,000566,郭劲松,0.69%
新华制药,000756,华鲁控股集团有限公司,30.40%
新华制药,000756,香港中央结算(代理人)有限公司,28.69%
新华制药,000756,华鲁投资发展有限公司,5.50%
新华制药,000756,方威,2.26%
新华制药,000756,香港中央结算有限公司,1.22%
新华制药,000756,广州信鑫私募证券投资基金管理有限公司-信鑫远景东方1号私募证券投资基金,0.21%
新华制药,000756,于海涛,0.21%
新华制药,000756,法国兴业银行,0.14%
新华制药,000756,顾向东,0.10%
新华制药,000756,王香配,0.08%
海欣Ｂ股,900917,深圳凝瑞投资管理企业(有限合伙),11.73%
海欣Ｂ股,900917,上海松江洞泾工业公司,6.80%
海欣Ｂ股,900917,宁波梅山保税港区鑫芯股权投资合伙企业(有限合伙)-嘉兴青芯正茂股权投资合伙企业(有限合伙),4.97%
海欣Ｂ股,900917,上海玩具进出口有限公司,3.26%
海欣Ｂ股,900917,湖南财信经济投资有限公司,3.25%
海欣Ｂ股,900917,申海有限公司,2.46%
海欣Ｂ股,900917,中央汇金资产管理有限责任公司,1.87%
海欣Ｂ股,900917,重庆国际信托股份有限公司-兴国1号集合资金信托计划,1.80%
海欣Ｂ股,900917,重庆国际信托股份有限公司,1.45%
海欣Ｂ股,900917,中信证券股份有限公司,0.86%
誉衡药业,002437,东源(天津)股权投资基金管理股份有限公司-东源投资财富51号私募证券投资基金,6.79%
誉衡药业,002437,沈臻宇,5.03%
誉衡药业,002437,国泰君安证券股份有限公司,4.95%
誉衡药业,002437,江海证券有限公司,2.99%
誉衡药业,002437,YU HENG INTERNATIONAL INVESTMENTS CORPORATION,2.58%
誉衡药业,002437,ORIENTAL KEYSTONE INVESTMENT LIMITED,1.95%
誉衡药业,002437,上海方圆达创投资合伙企业(有限合伙)-方圆-东方12号私募投资基金,0.91%
誉衡药业,002437,冯正洪,0.90%
誉衡药业,002437,上海方圆达创投资合伙企业(有限合伙)-方圆-东方27号私募投资基金,0.69%
誉衡药业,002437,香港中央结算有限公司,0.57%
皓元医药,688131,上海安戌信息科技有限公司,32.47%
皓元医药,688131,君信(上海)股权投资基金管理有限公司-苏民投君信(上海)产业升级与科技创新股权投资合伙企业(有限合伙),7.17%
皓元医药,688131,上海臣骁企业管理咨询中心(有限合伙),3.99%
皓元医药,688131,香港中央结算有限公司,3.63%
皓元医药,688131,上海真金高技术服务业创业投资中心(有限合伙),2.85%
皓元医药,688131,上海臣迈企业管理中心(有限合伙),2.62%
皓元医药,688131,新余诚众棠投资管理中心(有限合伙),1.94%
皓元医药,688131,中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金,1.86%
皓元医药,688131,WANG YUAN,1.78%
皓元医药,688131,宁波臣曦投资合伙企业(有限合伙),1.31%
拓新药业,301089,杨西宁,27.34%
拓新药业,301089,SHENGLIN HOLDING CO.LTD.,14.42%
人福医药,600079,武汉当代科技产业集团股份有限公司,27.35%
人福医药,600079,李杰,5.97%
科源制药,301281,力诺投资控股集团有限公司,34.39%
科源制药,301281,问泽鸿,7.76%
科源制药,301281,济南安富企业管理咨询合伙企业(有限合伙),5.82%
科源制药,301281,济南市财金科技投资有限公司,4.72%
科源制药,301281,济南鼎佑健康产业投资合伙企业(有限合伙),3.88%
科源制药,301281,济南市财政投资基金控股集团有限公司,3.72%
科源制药,301281,王琼,3.62%
科源制药,301281,济南财金投资有限公司,2.59%
科源制药,301281,鲁康投资有限公司,2.59%
科源制药,301281,山东省鲁信资本市场发展股权投资基金合伙企业(有限合伙),2.33%
美诺华,603538,宁波美诺华控股集团有限公司,21.22%
美诺华,603538,姚成志,5.66%
美诺华,603538,中国工商银行股份有限公司-融通健康产业灵活配置混合型证券投资基金,1.62%
美诺华,603538,石建祥,1.41%
美诺华,603538,谭振华,1.14%
美诺华,603538,杜广娣,0.90%
美诺华,603538,香港中央结算有限公司,0.70%
美诺华,603538,华夏人寿保险股份有限公司-分红-个险分红,0.65%
美诺华,603538,沈军,0.55%
美诺华,603538,中国农业银行股份有限公司-汇添富中国高端制造股票型证券投资基金,0.42%
丽珠集团,000513,香港中央结算(代理人)有限公司,33.09%
丽珠集团,000513,健康元药业集团股份有限公司,23.66%
丽珠集团,000513,香港中央结算有限公司,3.29%
丽珠集团,000513,广州市保科力贸易公司,1.85%
丽珠集团,000513,深圳市海滨制药有限公司,1.80%
丽珠集团,000513,上海瓴仁私募基金管理合伙企业(有限合伙)-瓴仁卓越长青二期私募证券投资基金,0.54%
丽珠集团,000513,鹏华基金管理有限公司-社保基金16051组合,0.36%
丽珠集团,000513,中国农业银行股份有限公司-鹏华医药科技股票型证券投资基金,0.29%
丽珠集团,000513,何时金,0.29%
丽珠集团,000513,太平人寿保险有限公司,0.28%
花园生物,300401,浙江祥云科技股份有限公司,26.20%
花园生物,300401,东方证券股份有限公司-中庚价值先锋股票型证券投资基金,4.07%
花园生物,300401,邵君芳,3.02%
花园生物,300401,上海诺铁资产管理有限公司-合肥中安海通股权投资基金合伙企业(有限合伙),2.51%
花园生物,300401,浙江花园生物高科股份有限公司-2022年员工持股计划,1.39%
花园生物,300401,香港中央结算有限公司,1.16%
花园生物,300401,湖北高投产控投资股份有限公司,1.03%
花园生物,300401,中科先行(北京)资产管理有限公司,0.91%
花园生物,300401,马焕政,0.68%
花园生物,300401,厉惠英,0.67%
海森药业,001367,浙江海森控股有限公司,32.96%
海森药业,001367,王式跃,19.96%
海森药业,001367,东阳泰齐投资管理合伙企业(有限合伙),11.03%
海森药业,001367,艾林,3.95%
海森药业,001367,郭海燕,3.38%
海森药业,001367,王雨潇,2.56%
海森药业,001367,王冬艳,1.16%
海森药业,001367,中信证券股份有限公司,0.63%
海森药业,001367,中国建设银行股份有限公司企业年金计划-中国工商银行股份有限公司,0.01%
海森药业,001367,中国工商银行股份有限公司企业年金计划-中国建设银行股份有限公司,0.01%
健友股份,603707,谢菊华,27.19%
健友股份,603707,江苏省沿海开发集团有限公司,21.27%
健友股份,603707,TANG YONGQUN,19.78%
健友股份,603707,黄锡伟,4.37%
健友股份,603707,招商银行股份有限公司-兴全合润混合型证券投资基金,2.96%
健友股份,603707,招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF),1.99%
健友股份,603707,香港中央结算有限公司,1.16%
健友股份,603707,中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金,0.58%
健友股份,603707,中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF),0.54%
健友股份,603707,国寿养老策略4号股票型养老金产品-中国工商银行股份有限公司,0.52%
博腾股份,300363,重庆两江新区产业发展集团有限公司,14.47%
博腾股份,300363,居年丰,10.79%
博腾股份,300363,陶荣,8.10%
博腾股份,300363,张和兵,7.68%
威尔药业,603351,吴仁荣,13.67%
威尔药业,603351,陈新国,10.42%
威尔药业,603351,高正松,10.42%
威尔药业,603351,唐群松,10.42%
威尔药业,603351,南京舜泰宗华创业投资合伙企业(有限合伙),7.49%
威尔药业,603351,沈九四,5.15%
哈三联,002900,秦剑飞,39.07%
哈三联,002900,周莉,11.62%
哈三联,002900,诸葛国民,8.53%
哈三联,002900,哈尔滨利民盛德发展有限公司,3.91%
哈三联,002900,秦臻,2.03%
哈三联,002900,中瑞国信资产管理有限公司,0.93%
哈三联,002900,王明新,0.45%
哈三联,002900,姚发祥,0.30%
哈三联,002900,梁延飞,0.26%
哈三联,002900,张磊,0.25%
振东制药,300158,山西振东健康产业集团有限公司,29.41%
振东制药,300158,中泰证券资管-支持民企发展中泰资管1号FOF集合资管计划-证券行业支持民企发展系列之中泰资管45号单一资产管理计划,5.00%
振东制药,300158,王恩环,2.70%
振东制药,300158,香港中央结算有限公司,1.38%
振东制药,300158,李咸蔚,0.90%
振东制药,300158,周爽,0.88%
振东制药,300158,周宇光,0.61%
振东制药,300158,朱国平,0.37%
振东制药,300158,石杰,0.33%
振东制药,300158,刘育滨,0.28%
海翔药业,002099,浙江东港实业有限公司,32.37%
海翔药业,002099,王云富,7.34%
海翔药业,002099,浙江海翔药业股份有限公司-第一期员工持股计划,2.58%
海翔药业,002099,林穗凯,2.16%
海翔药业,002099,项志峰,1.85%
海翔药业,002099,上海呈瑞投资管理有限公司-呈瑞正乾36号私募证券投资基金,1.67%
海翔药业,002099,新昌勤进投资有限公司,1.24%
海翔药业,002099,香港中央结算有限公司,1.19%
海翔药业,002099,王丽英,0.81%
海翔药业,002099,蔡冬法,0.75%
金石亚药,300434,高雅萍,25.11%
金石亚药,300434,蒯一希,13.59%
金石亚药,300434,王玉连,4.81%
金石亚药,300434,楼金,3.64%
金石亚药,300434,浙江迪耳投资有限公司,3.63%
金石亚药,300434,海南亚东南工贸有限公司,2.03%
金石亚药,300434,上海通怡投资管理有限公司-通怡梧桐19号私募证券投资基金,1.80%
金石亚药,300434,陈绍江,1.56%
金石亚药,300434,林强,1.56%
金石亚药,300434,傅海鹰,1.52%
翰宇药业,300199,曾少贵,14.79%
翰宇药业,300199,曾少强,9.53%
翰宇药业,300199,李秀兰,5.00%
仙琚制药,002332,仙居县国有资产投资集团有限公司,21.55%
仙琚制药,002332,李勤俭,2.36%
仙琚制药,002332,中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金,1.99%
仙琚制药,002332,招商银行股份有限公司-兴业兴睿两年持有期混合型证券投资基金,1.92%
仙琚制药,002332,汇添富基金管理股份有限公司-社保基金17022组合,1.63%
仙琚制药,002332,香港中央结算有限公司,1.63%
仙琚制药,002332,泰康人寿保险有限责任公司-分红-个人分红-019L-FH002深,1.21%
仙琚制药,002332,中国工商银行股份有限公司-汇添富医疗积极成长一年持有期混合型证券投资基金,1.15%
仙琚制药,002332,泰康人寿保险有限责任公司-传统-普通保险产品-019L-CT001深,1.13%
仙琚制药,002332,中国工商银行股份有限公司-汇添富医药保健混合型证券投资基金,1.12%
莱美药业,300006,广西梧州中恒集团股份有限公司,23.43%
莱美药业,300006,邱宇,12.19%
莱美药业,300006,同德乾元(北京)投资管理有限公司-南宁中恒同德医药产业投资基金合伙企业(有限合伙),2.03%
莱美药业,300006,广西国富创新股权投资基金管理有限公司-广西广投国宏健康产业基金合伙企业(有限合伙),1.05%
莱美药业,300006,唐洪梅,0.88%
莱美药业,300006,陶仲华,0.77%
莱美药业,300006,江文亮,0.74%
莱美药业,300006,杨长圣,0.68%
莱美药业,300006,于范易,0.56%
莱美药业,300006,曹磊,0.46%
亨迪药业,301211,上海勇达圣商务咨询有限公司,38.25%
亨迪药业,301211,刘天超,12.00%
亨迪药业,301211,荆门市宁康企业管理中心(有限合伙),5.63%
亨迪药业,301211,刘妍超,4.50%
亨迪药业,301211,刘雯超,4.50%
亨迪药业,301211,刘思超,4.50%
亨迪药业,301211,雷小艳,3.75%
